Project Name,Package Name,Type Name,Method Name,LOC,CC,PC,Line no,IsTest,Main prod class tested,Production classes tested
vert.x,io.vertx.core.dns,AddressResolverOptions,setCacheMaxTimeToLive,7,2,1,268,0,,
vert.x,io.vertx.core.dns,AddressResolverOptions,getCacheNegativeTimeToLive,3,1,0,283,0,,
vert.x,io.vertx.core.dns,AddressResolverOptions,setCacheNegativeTimeToLive,7,2,1,290,0,,
vert.x,io.vertx.core.dns,AddressResolverOptions,getQueryTimeout,3,1,0,306,0,,
vert.x,io.vertx.core.dns,AddressResolverOptions,setQueryTimeout,7,2,1,313,0,,
vert.x,io.vertx.core.dns,AddressResolverOptions,getMaxQueries,3,1,0,327,0,,
vert.x,io.vertx.core.dns,AddressResolverOptions,setMaxQueries,7,2,1,334,0,,
vert.x,io.vertx.core.dns,AddressResolverOptions,getRdFlag,3,1,0,348,0,,
vert.x,io.vertx.core.dns,AddressResolverOptions,setRdFlag,4,1,1,355,0,,
vert.x,io.vertx.core.dns,AddressResolverOptions,getSearchDomains,3,1,0,366,0,,
vert.x,io.vertx.core.dns,AddressResolverOptions,setSearchDomains,4,1,1,373,0,,
vert.x,io.vertx.core.dns,AddressResolverOptions,addSearchDomain,7,2,1,386,0,,
vert.x,io.vertx.core.dns,AddressResolverOptions,getNdots,3,1,0,400,0,,
vert.x,io.vertx.core.dns,AddressResolverOptions,setNdots,7,2,1,407,0,,
vert.x,io.vertx.core.dns,AddressResolverOptions,isRotateServers,3,1,0,422,0,,
vert.x,io.vertx.core.dns,AddressResolverOptions,setRotateServers,4,1,1,429,0,,
vert.x,io.vertx.core.dns,AddressResolverOptions,isRoundRobinInetAddress,3,1,0,440,0,,
vert.x,io.vertx.core.dns,AddressResolverOptions,setRoundRobinInetAddress,4,1,1,447,0,,
vert.x,io.vertx.core.dns,AddressResolverOptions,toJson,5,1,0,457,0,io.vertx.core.dns.AddressResolverOptionsConverter,io.vertx.core.dns.AddressResolverOptionsConverter
vert.x,io.vertx.core.dns,DnsClient,lookup,0,1,1,30,0,,
vert.x,io.vertx.core.dns,DnsClient,lookup4,0,1,1,39,0,,
vert.x,io.vertx.core.dns,DnsClient,lookup6,0,1,1,48,0,,
vert.x,io.vertx.core.dns,DnsClient,resolveA,0,1,1,57,0,,
vert.x,io.vertx.core.dns,DnsClient,resolveAAAA,0,1,1,67,0,,
vert.x,io.vertx.core.dns,DnsClient,resolveCNAME,0,1,1,77,0,,
vert.x,io.vertx.core.dns,DnsClient,resolveMX,0,1,1,86,0,,
vert.x,io.vertx.core.dns,DnsClient,resolveTXT,0,1,1,96,0,,
vert.x,io.vertx.core.dns,DnsClient,resolvePTR,0,1,1,105,0,,
vert.x,io.vertx.core.dns,DnsClient,resolveNS,0,1,1,114,0,,
vert.x,io.vertx.core.dns,DnsClient,resolveSRV,0,1,1,123,0,,
vert.x,io.vertx.core.dns,DnsClient,reverseLookup,0,1,1,132,0,,
vert.x,io.vertx.core.dns,DnsClientOptions,DnsClientOptions,2,1,0,64,0,,
vert.x,io.vertx.core.dns,DnsClientOptions,DnsClientOptions,3,1,1,67,0,,
vert.x,io.vertx.core.dns,DnsClientOptions,DnsClientOptions,8,1,1,71,0,,
vert.x,io.vertx.core.dns,DnsClientOptions,getPort,3,1,0,80,0,,
vert.x,io.vertx.core.dns,DnsClientOptions,setPort,7,2,1,89,0,,
vert.x,io.vertx.core.dns,DnsClientOptions,getHost,3,1,0,102,0,,
vert.x,io.vertx.core.dns,DnsClientOptions,setHost,4,1,1,111,0,,
vert.x,io.vertx.core.dns,DnsClientOptions,getQueryTimeout,3,1,0,121,0,,
vert.x,io.vertx.core.dns,DnsClientOptions,setQueryTimeout,7,2,1,128,0,,
vert.x,io.vertx.core.dns,DnsClientOptions,getLogActivity,3,1,0,142,0,,
vert.x,io.vertx.core.dns,DnsClientOptions,getActivityLogFormat,3,1,0,149,0,,
vert.x,io.vertx.core.dns,DnsClientOptions,setLogActivity,4,1,1,156,0,,
vert.x,io.vertx.core.dns,DnsClientOptions,setActivityLogFormat,4,1,1,167,0,,
vert.x,io.vertx.core.dns,DnsClientOptions,isRecursionDesired,3,1,0,178,0,,
vert.x,io.vertx.core.dns,DnsClientOptions,setRecursionDesired,4,1,1,187,0,,
vert.x,io.vertx.core.dns,DnsClientOptions,toJson,5,1,0,198,0,io.vertx.core.dns.DnsClientOptionsConverter,io.vertx.core.dns.DnsClientOptionsConverter
vert.x,io.vertx.core.dns,DnsException,DnsException,5,1,1,28,0,,
vert.x,io.vertx.core.dns,DnsException,code,3,1,0,34,0,,
vert.x,io.vertx.core.dns,MxRecord,ttl,0,1,0,24,0,,
vert.x,io.vertx.core.dns,MxRecord,priority,0,1,0,29,0,,
vert.x,io.vertx.core.dns,MxRecord,name,0,1,0,34,0,,
vert.x,io.vertx.core.dns,SrvRecord,priority,0,1,0,25,0,,
vert.x,io.vertx.core.dns,SrvRecord,ttl,0,1,0,30,0,,
vert.x,io.vertx.core.dns,SrvRecord,weight,0,1,0,35,0,,
vert.x,io.vertx.core.dns,SrvRecord,port,0,1,0,40,0,,
vert.x,io.vertx.core.dns,SrvRecord,name,0,1,0,45,0,,
vert.x,io.vertx.core.dns,SrvRecord,protocol,0,1,0,50,0,,
vert.x,io.vertx.core.dns,SrvRecord,service,0,1,0,55,0,,
vert.x,io.vertx.core.dns,SrvRecord,target,0,1,0,60,0,,
vert.x,io.vertx.core.dns,DNSTest,setUp,5,1,0,49,0,,
vert.x,io.vertx.core.dns,DNSTest,tearDown,4,1,0,56,0,,
vert.x,io.vertx.core.dns,DNSTest,testIllegalArguments,15,1,0,62,1,,
vert.x,io.vertx.core.dns,DNSTest,testDefaultDnsClient,3,1,0,80,1,io.vertx.core.Vertx,io.vertx.core.Vertx
vert.x,io.vertx.core.dns,DNSTest,testDefaultDnsClientWithOptions,3,1,0,85,1,io.vertx.core.Vertx,io.vertx.core.Vertx
vert.x,io.vertx.core.dns,DNSTest,testDefaultDnsClient,16,1,1,90,0,io.vertx.core.dns.DnsClient,io.vertx.core.dns.DnsClient; io.vertx.core.dns.AddressResolverOptions; io.vertx.core.VertxOptions; io.vertx.core.Vertx
vert.x,io.vertx.core.dns,DNSTest,testResolveA,17,1,0,109,1,io.vertx.core.dns.DnsClient,io.vertx.core.dns.DnsClient
vert.x,io.vertx.core.dns,DNSTest,testUnresolvedDnsServer,10,1,0,129,1,io.vertx.core.dns.DnsClientOptions,io.vertx.core.dns.DnsClientOptions
vert.x,io.vertx.core.dns,DNSTest,testResolveAIpV6,17,1,0,140,1,io.vertx.core.dns.DnsClient,io.vertx.core.dns.DnsClient
vert.x,io.vertx.core.dns,DNSTest,testResolveAAAA,12,1,0,160,1,io.vertx.core.dns.DnsClient,io.vertx.core.dns.DnsClient
vert.x,io.vertx.core.dns,DNSTest,testResolveMX,17,1,0,176,1,io.vertx.core.dns.DnsClient,io.vertx.core.dns.DnsClient
vert.x,io.vertx.core.dns,DNSTest,testResolveTXT,13,1,0,197,1,io.vertx.core.dns.DnsClient,io.vertx.core.dns.DnsClient
vert.x,io.vertx.core.dns,DNSTest,testResolveNS,13,1,0,213,1,io.vertx.core.dns.DnsClient,io.vertx.core.dns.DnsClient
vert.x,io.vertx.core.dns,DNSTest,testResolveCNAME,15,1,0,230,1,io.vertx.core.dns.DnsClient,io.vertx.core.dns.DnsClient
vert.x,io.vertx.core.dns,DNSTest,testResolvePTR,11,1,0,249,1,io.vertx.core.dns.DnsClient,io.vertx.core.dns.DnsClient
vert.x,io.vertx.core.dns,DNSTest,testResolveSRV,21,1,0,264,1,io.vertx.core.dns.DnsClient,io.vertx.core.dns.DnsClient
vert.x,io.vertx.core.dns,DNSTest,testLookup4,13,1,0,293,1,io.vertx.core.dns.DnsClient,io.vertx.core.dns.DnsClient
vert.x,io.vertx.core.dns,DNSTest,testLookup6,10,1,0,309,1,io.vertx.core.dns.DnsClient,io.vertx.core.dns.DnsClient
vert.x,io.vertx.core.dns,DNSTest,testLookup,11,1,0,323,1,io.vertx.core.dns.DnsClient,io.vertx.core.dns.DnsClient
vert.x,io.vertx.core.dns,DNSTest,testTimeout,14,1,0,338,1,io.vertx.core.dns.DnsClientOptions,io.vertx.core.dns.DnsClientOptions; io.vertx.core.dns.DnsClient
vert.x,io.vertx.core.dns,DNSTest,testLookupNonExisting,11,1,0,355,1,io.vertx.core.dns.DnsClient,io.vertx.core.dns.DnsClient
vert.x,io.vertx.core.dns,DNSTest,testReverseLookupIpv4,12,1,0,369,1,io.vertx.core.dns.DnsClient,io.vertx.core.dns.DnsClient
vert.x,io.vertx.core.dns,DNSTest,testReverseLookupIpv6,11,1,0,385,1,io.vertx.core.dns.DnsClient,io.vertx.core.dns.DnsClient
vert.x,io.vertx.core.dns,DNSTest,testLookup4CNAME,12,1,0,400,1,io.vertx.core.dns.DnsClient,io.vertx.core.dns.DnsClient
vert.x,io.vertx.core.dns,DNSTest,testLogging,14,1,1,416,0,,
vert.x,io.vertx.core.dns,DNSTest,testLogActivity,4,1,0,431,1,io.vertx.core.dns.DnsClientOptions,io.vertx.core.dns.DnsClientOptions
vert.x,io.vertx.core.dns,DNSTest,testDoNotLogActivity,4,1,0,437,1,io.vertx.core.dns.DnsClientOptions,io.vertx.core.dns.DnsClientOptions
vert.x,io.vertx.core.dns,DNSTest,testRecursionDesired,19,1,0,443,1,io.vertx.core.dns.DnsClient,io.vertx.core.dns.DnsClient; io.vertx.core.dns.DnsClientOptions
vert.x,io.vertx.core.dns,DNSTest,testRecursionNotDesired,19,1,0,465,1,io.vertx.core.dns.DnsClient,io.vertx.core.dns.DnsClient; io.vertx.core.dns.DnsClientOptions
vert.x,io.vertx.core.dns,DNSTest,prepareDns,3,1,0,487,0,io.vertx.core.dns.DnsClientOptions,io.vertx.core.dns.DnsClientOptions
vert.x,io.vertx.core.dns,DNSTest,prepareDns,4,1,1,491,0,io.vertx.core.dns.DnsClientOptions,io.vertx.core.dns.DnsClientOptions
vert.x,io.vertx.core.dns,HostnameResolutionTest,setUp,6,1,0,57,0,,
vert.x,io.vertx.core.dns,HostnameResolutionTest,tearDown,4,1,0,65,0,,
vert.x,io.vertx.core.dns,HostnameResolutionTest,getOptions,3,1,0,71,0,,
vert.x,io.vertx.core.dns,HostnameResolutionTest,getAddressResolverOptions,3,1,0,76,0,io.vertx.core.dns.AddressResolverOptions,io.vertx.core.dns.AddressResolverOptions
vert.x,io.vertx.core.dns,HostnameResolutionTest,testAsyncResolve,8,1,0,81,1,io.vertx.core.impl.VertxImpl,io.vertx.core.impl.VertxImpl
vert.x,io.vertx.core.dns,HostnameResolutionTest,testAsyncResolveTruncated,9,1,0,90,1,io.vertx.core.impl.VertxImpl,io.vertx.core.impl.VertxImpl
vert.x,io.vertx.core.dns,HostnameResolutionTest,testAsyncResolveFail,8,1,0,103,1,io.vertx.core.impl.VertxImpl,io.vertx.core.impl.VertxImpl
vert.x,io.vertx.core.dns,HostnameResolutionTest,testNet,3,1,0,112,1,,
vert.x,io.vertx.core.dns,HostnameResolutionTest,testNet,35,1,1,117,0,io.vertx.core.net.NetServer,io.vertx.core.net.NetServer; io.vertx.core.net.NetClient
vert.x,io.vertx.core.dns,HostnameResolutionTest,testHttp,33,1,0,147,1,io.vertx.core.http.HttpServer,io.vertx.core.http.HttpServer; io.vertx.core.http.HttpClient
vert.x,io.vertx.core.dns,HostnameResolutionTest,testOptions,117,2,0,176,1,io.vertx.core.dns.AddressResolverOptions,io.vertx.core.dns.AddressResolverOptions
vert.x,io.vertx.core.dns,HostnameResolutionTest,testDefaultJsonOptions,13,1,0,303,1,io.vertx.core.dns.AddressResolverOptions,io.vertx.core.dns.AddressResolverOptions
vert.x,io.vertx.core.dns,HostnameResolutionTest,testAsyncResolveConnectIsNotifiedOnChannelEventLoop,35,1,0,318,1,io.vertx.core.net.NetServer,io.vertx.core.net.NetServer; io.vertx.core.spi.transport.Transport; io.vertx.core.impl.VertxInternal
vert.x,io.vertx.core.dns,HostnameResolutionTest,initChannel,4,1,1,333,0,,
vert.x,io.vertx.core.dns,HostnameResolutionTest,testInvalidHostsConfig,9,1,0,352,1,io.vertx.core.VertxOptions,io.vertx.core.VertxOptions; io.vertx.core.dns.AddressResolverOptions
vert.x,io.vertx.core.dns,HostnameResolutionTest,testResolveFromClasspath,10,1,0,362,1,io.vertx.core.VertxOptions,io.vertx.core.VertxOptions; io.vertx.core.impl.VertxInternal; io.vertx.core.dns.AddressResolverOptions
vert.x,io.vertx.core.dns,HostnameResolutionTest,testResolveFromFile,11,1,0,373,1,io.vertx.core.VertxOptions,io.vertx.core.VertxOptions; io.vertx.core.impl.VertxInternal; io.vertx.core.dns.AddressResolverOptions
vert.x,io.vertx.core.dns,HostnameResolutionTest,testResolveFromBuffer,10,1,0,385,1,io.vertx.core.VertxOptions,io.vertx.core.VertxOptions; io.vertx.core.dns.AddressResolverOptions; io.vertx.core.impl.VertxInternal
vert.x,io.vertx.core.dns,HostnameResolutionTest,testCaseInsensitiveResolveFromHosts,10,1,0,396,1,io.vertx.core.VertxOptions,io.vertx.core.VertxOptions; io.vertx.core.impl.VertxInternal; io.vertx.core.dns.AddressResolverOptions
vert.x,io.vertx.core.dns,HostnameResolutionTest,testTrailingDotResolveFromHosts,10,1,0,407,1,io.vertx.core.VertxOptions,io.vertx.core.VertxOptions; io.vertx.core.impl.VertxInternal; io.vertx.core.dns.AddressResolverOptions
vert.x,io.vertx.core.dns,HostnameResolutionTest,testResolveMissingLocalhost,72,7,0,418,1,io.vertx.core.AsyncResult,io.vertx.core.AsyncResult; io.vertx.core.net.NetServer; io.vertx.core.dns.AddressResolverOptions; io.vertx.core.Vertx; io.vertx.core.net.NetServerOptions; io.vertx.core.net.NetClient; io.vertx.core.VertxOptions; io.vertx.core.impl.VertxInternal
vert.x,io.vertx.core.dns,HostnameResolutionTest,testSearchDomain,86,1,0,493,1,io.vertx.core.dns.AddressResolverOptions,io.vertx.core.dns.AddressResolverOptions; io.vertx.core.VertxOptions; io.vertx.core.impl.VertxInternal
vert.x,io.vertx.core.dns,HostnameResolutionTest,testMultipleSearchDomain,36,1,0,599,1,io.vertx.core.dns.AddressResolverOptions,io.vertx.core.dns.AddressResolverOptions; io.vertx.core.VertxOptions; io.vertx.core.buffer.Buffer; io.vertx.core.impl.VertxInternal
vert.x,io.vertx.core.dns,HostnameResolutionTest,testSearchDomainWithNdots2,22,1,0,652,1,io.vertx.core.dns.AddressResolverOptions,io.vertx.core.dns.AddressResolverOptions; io.vertx.core.VertxOptions; io.vertx.core.impl.VertxInternal
vert.x,io.vertx.core.dns,HostnameResolutionTest,testSearchDomainWithNdots0,21,1,0,685,1,io.vertx.core.dns.AddressResolverOptions,io.vertx.core.dns.AddressResolverOptions; io.vertx.core.VertxOptions; io.vertx.core.impl.VertxInternal
vert.x,io.vertx.core.dns,HostnameResolutionTest,testNetSearchDomain,8,1,0,718,1,io.vertx.core.dns.AddressResolverOptions,io.vertx.core.dns.AddressResolverOptions; io.vertx.core.VertxOptions; io.vertx.core.buffer.Buffer
vert.x,io.vertx.core.dns,HostnameResolutionTest,testParseResolvConf,31,1,0,735,1,io.vertx.core.impl.AddressResolver,io.vertx.core.impl.AddressResolver
vert.x,io.vertx.core.dns,HostnameResolutionTest,testResolveLocalhost,32,4,0,773,1,io.vertx.core.AsyncResult,io.vertx.core.AsyncResult; io.vertx.core.impl.AddressResolver
vert.x,io.vertx.core.dns,HostnameResolutionTest,testResolveAll,16,2,0,803,1,io.vertx.core.AsyncResult,io.vertx.core.AsyncResult; io.vertx.core.impl.AddressResolver
vert.x,io.vertx.core.dns,HostnameResolutionTest,testRotationalServerSelection,3,1,0,825,1,,
vert.x,io.vertx.core.dns,HostnameResolutionTest,testRotationalServerSelectionWithCache,3,1,0,830,1,,
vert.x,io.vertx.core.dns,HostnameResolutionTest,testFirstServerSelection,3,1,0,835,1,,
vert.x,io.vertx.core.dns,HostnameResolutionTest,testServerSelection,47,7,2,840,0,io.vertx.core.AsyncResult,io.vertx.core.AsyncResult; io.vertx.core.dns.AddressResolverOptions; io.vertx.core.impl.AddressResolver
vert.x,io.vertx.core.dns,HostnameResolutionTest,testAddressSelectionDefault,3,1,0,884,1,,
vert.x,io.vertx.core.dns,HostnameResolutionTest,testAddressSelectionWithRoundRobin,3,1,0,889,1,io.vertx.core.dns.AddressResolverOptions,io.vertx.core.dns.AddressResolverOptions
vert.x,io.vertx.core.dns,HostnameResolutionTest,testAddressSelectionWithoutRoundRobin,3,1,0,894,1,io.vertx.core.dns.AddressResolverOptions,io.vertx.core.dns.AddressResolverOptions
vert.x,io.vertx.core.dns,HostnameResolutionTest,testAddressSelection,15,2,2,899,0,io.vertx.core.impl.AddressResolver,io.vertx.core.impl.AddressResolver
vert.x,io.vertx.core.dns,HostnameResolutionTest,testServerFailover,28,2,0,918,1,io.vertx.core.AsyncResult,io.vertx.core.AsyncResult; io.vertx.core.dns.AddressResolverOptions; io.vertx.core.impl.AddressResolver
vert.x,io.vertx.core.eventbus,EventBusOptionsConverter,fromJson,255,100,2,20,0,io.vertx.core.eventbus.EventBusOptions,io.vertx.core.eventbus.EventBusOptions; io.vertx.core.json.JsonObject; io.vertx.core.net.TCPSSLOptions
vert.x,io.vertx.core.eventbus,EventBusOptionsConverter,toJson,3,1,2,276,0,io.vertx.core.json.JsonObject,io.vertx.core.json.JsonObject
vert.x,io.vertx.core.eventbus,EventBusOptionsConverter,toJson,95,20,2,280,0,io.vertx.core.net.TCPSSLOptions,io.vertx.core.net.TCPSSLOptions; io.vertx.core.net.PemKeyCertOptions; io.vertx.core.net.NetworkOptions; io.vertx.core.eventbus.EventBusOptions; io.vertx.core.net.PemTrustOptions; io.vertx.core.json.JsonArray; io.vertx.core.net.PfxOptions; io.vertx.core.buffer.Buffer; io.vertx.core.net.JksOptions; io.vertx.core.net.OpenSSLEngineOptions; io.vertx.core.net.JdkSSLEngineOptions
vert.x,io.vertx.core.eventbus,AddressHelper,AddressHelper,2,1,0,25,0,,
vert.x,io.vertx.core.eventbus,AddressHelper,defaultAddress,21,4,0,29,0,,
vert.x,io.vertx.core.eventbus,DeliveryContext,message,0,1,0,27,0,,
vert.x,io.vertx.core.eventbus,DeliveryContext,next,0,1,0,32,0,,
vert.x,io.vertx.core.eventbus,DeliveryContext,send,0,1,0,37,0,,
vert.x,io.vertx.core.eventbus,DeliveryContext,body,0,1,0,42,0,,
vert.x,io.vertx.core.eventbus,DeliveryOptions,DeliveryOptions,2,1,0,56,0,,
vert.x,io.vertx.core.eventbus,DeliveryOptions,DeliveryOptions,9,2,1,62,0,io.vertx.core.eventbus.DeliveryOptions,io.vertx.core.eventbus.DeliveryOptions; io.vertx.core.MultiMap
vert.x,io.vertx.core.eventbus,DeliveryOptions,DeliveryOptions,17,4,1,77,0,io.vertx.core.json.JsonObject,io.vertx.core.json.JsonObject; io.vertx.core.MultiMap
vert.x,io.vertx.core.eventbus,DeliveryOptions,toJson,15,4,0,100,0,io.vertx.core.json.JsonObject,io.vertx.core.json.JsonObject; io.vertx.core.MultiMap
vert.x,io.vertx.core.eventbus,DeliveryOptions,getSendTimeout,3,1,0,122,0,,
vert.x,io.vertx.core.eventbus,DeliveryOptions,setSendTimeout,5,1,1,134,0,io.vertx.core.impl.Arguments,io.vertx.core.impl.Arguments
vert.x,io.vertx.core.eventbus,DeliveryOptions,getCodecName,3,1,0,146,0,,
vert.x,io.vertx.core.eventbus,DeliveryOptions,setCodecName,4,1,1,158,0,,
vert.x,io.vertx.core.eventbus,DeliveryOptions,addHeader,7,1,2,169,0,io.vertx.core.eventbus.DeliveryOptions,io.vertx.core.eventbus.DeliveryOptions; io.vertx.core.MultiMap
vert.x,io.vertx.core.eventbus,DeliveryOptions,setHeaders,4,1,1,187,0,,
vert.x,io.vertx.core.eventbus,DeliveryOptions,getHeaders,3,1,0,199,0,,
vert.x,io.vertx.core.eventbus,DeliveryOptions,checkHeaders,5,2,0,209,0,io.vertx.core.MultiMap,io.vertx.core.MultiMap
vert.x,io.vertx.core.eventbus,DeliveryOptions,isLocalOnly,3,1,0,215,0,,
vert.x,io.vertx.core.eventbus,DeliveryOptions,setLocalOnly,4,1,1,222,0,,
vert.x,io.vertx.core.eventbus,DeliveryOptions,getTracingPolicy,3,1,0,236,0,,
vert.x,io.vertx.core.eventbus,DeliveryOptions,setTracingPolicy,4,1,1,243,0,,
vert.x,io.vertx.core.eventbus,EventBus,send,0,1,2,49,0,,
vert.x,io.vertx.core.eventbus,EventBus,send,0,1,3,61,0,,
vert.x,io.vertx.core.eventbus,EventBus,request,3,1,2,72,0,io.vertx.core.eventbus.EventBus,io.vertx.core.eventbus.EventBus
vert.x,io.vertx.core.eventbus,EventBus,request,0,1,3,86,0,,
vert.x,io.vertx.core.eventbus,EventBus,publish,0,1,2,96,0,,
vert.x,io.vertx.core.eventbus,EventBus,publish,0,1,3,108,0,,
vert.x,io.vertx.core.eventbus,EventBus,consumer,0,1,1,119,0,,
vert.x,io.vertx.core.eventbus,EventBus,consumer,0,1,2,131,0,,
vert.x,io.vertx.core.eventbus,EventBus,localConsumer,0,1,1,141,0,,
vert.x,io.vertx.core.eventbus,EventBus,localConsumer,0,1,2,149,0,,
vert.x,io.vertx.core.eventbus,EventBus,sender,0,1,1,158,0,,
vert.x,io.vertx.core.eventbus,EventBus,sender,0,1,2,170,0,,
vert.x,io.vertx.core.eventbus,EventBus,publisher,0,1,1,180,0,,
vert.x,io.vertx.core.eventbus,EventBus,publisher,0,1,2,192,0,,
vert.x,io.vertx.core.eventbus,EventBus,registerCodec,0,1,1,202,0,,
vert.x,io.vertx.core.eventbus,EventBus,unregisterCodec,0,1,1,217,0,,
vert.x,io.vertx.core.eventbus,EventBus,registerDefaultCodec,0,1,2,227,0,,
vert.x,io.vertx.core.eventbus,EventBus,unregisterDefaultCodec,0,1,1,244,0,,
vert.x,io.vertx.core.eventbus,EventBus,codecSelector,0,1,1,254,0,,
vert.x,io.vertx.core.eventbus,EventBus,addOutboundInterceptor,0,1,1,265,0,,
vert.x,io.vertx.core.eventbus,EventBus,removeOutboundInterceptor,0,1,1,274,0,,
vert.x,io.vertx.core.eventbus,EventBus,addInboundInterceptor,0,1,1,283,0,,
vert.x,io.vertx.core.eventbus,EventBus,removeInboundInterceptor,0,1,1,292,0,,
vert.x,io.vertx.core.eventbus,EventBus,clusterSerializableChecker,0,1,1,301,0,,
vert.x,io.vertx.core.eventbus,EventBus,serializableChecker,0,1,1,312,0,,
vert.x,io.vertx.core.eventbus,EventBusOptions,EventBusOptions,11,1,0,113,0,,
vert.x,io.vertx.core.eventbus,EventBusOptions,EventBusOptions,16,1,1,131,0,io.vertx.core.json.JsonObject,io.vertx.core.json.JsonObject
vert.x,io.vertx.core.eventbus,EventBusOptions,EventBusOptions,4,1,1,156,0,,
vert.x,io.vertx.core.eventbus,EventBusOptions,toJson,9,2,0,168,0,io.vertx.core.json.JsonObject,io.vertx.core.json.JsonObject; io.vertx.core.eventbus.EventBusOptionsConverter
vert.x,io.vertx.core.eventbus,EventBusOptions,getClientAuth,3,1,0,183,0,,
vert.x,io.vertx.core.eventbus,EventBusOptions,setClientAuth,4,1,1,191,0,,
vert.x,io.vertx.core.eventbus,EventBusOptions,getAcceptBacklog,3,1,0,205,0,,
vert.x,io.vertx.core.eventbus,EventBusOptions,setAcceptBacklog,4,1,1,213,0,,
vert.x,io.vertx.core.eventbus,EventBusOptions,getHost,3,1,0,225,0,,
vert.x,io.vertx.core.eventbus,EventBusOptions,setHost,4,1,1,232,0,,
vert.x,io.vertx.core.eventbus,EventBusOptions,getPort,3,1,0,248,0,,
vert.x,io.vertx.core.eventbus,EventBusOptions,setPort,7,2,1,257,0,,
vert.x,io.vertx.core.eventbus,EventBusOptions,getReconnectAttempts,3,1,0,273,0,,
vert.x,io.vertx.core.eventbus,EventBusOptions,setReconnectAttempts,4,1,1,282,0,,
vert.x,io.vertx.core.eventbus,EventBusOptions,getReconnectInterval,3,1,0,294,0,,
vert.x,io.vertx.core.eventbus,EventBusOptions,setReconnectInterval,4,1,1,302,0,,
vert.x,io.vertx.core.eventbus,EventBusOptions,addCrlPath,4,1,1,314,0,,
vert.x,io.vertx.core.eventbus,EventBusOptions,addCrlValue,4,1,1,320,0,,
vert.x,io.vertx.core.eventbus,EventBusOptions,addEnabledCipherSuite,4,1,1,326,0,,
vert.x,io.vertx.core.eventbus,EventBusOptions,removeEnabledCipherSuite,4,1,1,332,0,,
vert.x,io.vertx.core.eventbus,EventBusOptions,setIdleTimeout,4,1,1,338,0,,
vert.x,io.vertx.core.eventbus,EventBusOptions,setReadIdleTimeout,4,1,1,344,0,,
vert.x,io.vertx.core.eventbus,EventBusOptions,setWriteIdleTimeout,4,1,1,350,0,,
vert.x,io.vertx.core.eventbus,EventBusOptions,setIdleTimeoutUnit,4,1,1,356,0,,
vert.x,io.vertx.core.eventbus,EventBusOptions,setKeyCertOptions,4,1,1,362,0,,
vert.x,io.vertx.core.eventbus,EventBusOptions,setKeyStoreOptions,4,1,1,369,0,,
vert.x,io.vertx.core.eventbus,EventBusOptions,setPemKeyCertOptions,4,1,1,375,0,,
vert.x,io.vertx.core.eventbus,EventBusOptions,setPemTrustOptions,4,1,1,381,0,,
vert.x,io.vertx.core.eventbus,EventBusOptions,setPfxKeyCertOptions,4,1,1,387,0,,
vert.x,io.vertx.core.eventbus,EventBusOptions,setPfxTrustOptions,4,1,1,393,0,,
vert.x,io.vertx.core.eventbus,EventBusOptions,setSoLinger,4,1,1,399,0,,
vert.x,io.vertx.core.eventbus,EventBusOptions,setSsl,4,1,1,405,0,,
vert.x,io.vertx.core.eventbus,EventBusOptions,setTcpKeepAlive,4,1,1,411,0,,
vert.x,io.vertx.core.eventbus,EventBusOptions,setTcpNoDelay,4,1,1,417,0,,
vert.x,io.vertx.core.eventbus,EventBusOptions,setTrustOptions,4,1,1,423,0,,
vert.x,io.vertx.core.eventbus,EventBusOptions,setTrustStoreOptions,4,1,1,429,0,,
vert.x,io.vertx.core.eventbus,EventBusOptions,setReceiveBufferSize,4,1,1,435,0,,
vert.x,io.vertx.core.eventbus,EventBusOptions,setReuseAddress,4,1,1,441,0,,
vert.x,io.vertx.core.eventbus,EventBusOptions,setReusePort,4,1,1,447,0,,
vert.x,io.vertx.core.eventbus,EventBusOptions,setSendBufferSize,4,1,1,453,0,,
vert.x,io.vertx.core.eventbus,EventBusOptions,setTrafficClass,4,1,1,459,0,,
vert.x,io.vertx.core.eventbus,EventBusOptions,setUseAlpn,3,1,1,465,0,,
vert.x,io.vertx.core.eventbus,EventBusOptions,setSslEngineOptions,3,1,1,470,0,,
vert.x,io.vertx.core.eventbus,EventBusOptions,setJdkSslEngineOptions,3,1,1,475,0,,
vert.x,io.vertx.core.eventbus,EventBusOptions,setOpenSslEngineOptions,3,1,1,480,0,,
vert.x,io.vertx.core.eventbus,EventBusOptions,setEnabledSecureTransportProtocols,3,1,1,485,0,,
vert.x,io.vertx.core.eventbus,EventBusOptions,addEnabledSecureTransportProtocol,3,1,1,490,0,,
vert.x,io.vertx.core.eventbus,EventBusOptions,removeEnabledSecureTransportProtocol,3,1,1,495,0,,
vert.x,io.vertx.core.eventbus,EventBusOptions,setTcpFastOpen,3,1,1,500,0,,
vert.x,io.vertx.core.eventbus,EventBusOptions,setTcpCork,3,1,1,505,0,,
vert.x,io.vertx.core.eventbus,EventBusOptions,setTcpQuickAck,3,1,1,510,0,,
vert.x,io.vertx.core.eventbus,EventBusOptions,setTcpUserTimeout,3,1,1,515,0,,
vert.x,io.vertx.core.eventbus,EventBusOptions,setLogActivity,3,1,1,520,0,,
vert.x,io.vertx.core.eventbus,EventBusOptions,setSslHandshakeTimeout,3,1,1,525,0,,
