Project Name,Package Name,Type Name,Method Name,Test Smell,Cause of the Smell
vert.x,io.vertx.core.spi.cluster,NodeInfoSerializationTest,NodeInfoSerializationTest,Constructor initialization,The tool detected the smell in this class because the class uses its constructor to initialize fields rather than test setup method.
vert.x,io.vertx.core.spi.cluster,NodeInfoSerializationTest,testSerialization,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
vert.x,io.vertx.core.spi.cluster,NodeInfoSerializationTest,testSerialization,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: io.vertx.core.spi.cluster.NodeInfo.writeToBuffer; io.vertx.core.buffer.Buffer.appendBuffer; io.vertx.core.buffer.Buffer.buffer; io.vertx.core.buffer.Buffer.length; io.vertx.core.spi.cluster.NodeInfo.readFromBuffer
vert.x,io.vertx.core.spi.cluster,RegistrationInfoSerializationTest,RegistrationInfoSerializationTest,Constructor initialization,The tool detected the smell in this class because the class uses its constructor to initialize fields rather than test setup method.
vert.x,io.vertx.core.spi.cluster,RegistrationInfoSerializationTest,testSerialization,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
vert.x,io.vertx.core.spi.cluster,RegistrationInfoSerializationTest,testSerialization,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: io.vertx.core.buffer.Buffer.appendBuffer; io.vertx.core.buffer.Buffer.buffer; io.vertx.core.buffer.Buffer.length; io.vertx.core.spi.cluster.RegistrationInfo.readFromBuffer; io.vertx.core.spi.cluster.RegistrationInfo.writeToBuffer
vert.x,io.vertx.core.spi.cluster.impl.selector,SimpleRoundRobinSelectorTest,SimpleRoundRobinSelectorTest,Constructor initialization,The tool detected the smell in this class because the class uses its constructor to initialize fields rather than test setup method.
vert.x,io.vertx.core.spi.cluster.impl.selector,SimpleRoundRobinSelectorTest,testSelectForSend,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
vert.x,io.vertx.core.spi.cluster.impl.selector,SimpleRoundRobinSelectorTest,testSelectForPublish,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
vert.x,io.vertx.core.spi.cluster.impl.selector,WeightedRoundRobinSelectorTest,WeightedRoundRobinSelectorTest,Constructor initialization,The tool detected the smell in this class because the class uses its constructor to initialize fields rather than test setup method.
vert.x,io.vertx.core.spi.cluster.impl.selector,WeightedRoundRobinSelectorTest,testSelectForSend,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
vert.x,io.vertx.core.spi.cluster.impl.selector,WeightedRoundRobinSelectorTest,testSelectForSend,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: io.vertx.core.spi.cluster.impl.selector.WeightedRoundRobinSelector.selectForSend; io.vertx.core.spi.cluster.impl.selector.Weight.value
vert.x,io.vertx.core.spi.cluster.impl.selector,WeightedRoundRobinSelectorTest,testSelectForPublish,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
vert.x,io.vertx.core.spi.metrics,MetricsContextTest,testFactoryInCluster,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
vert.x,io.vertx.core.spi.metrics,MetricsContextTest,testFactoryInCluster,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: io.vertx.core.metrics.MetricsOptions.setEnabled; io.vertx.core.Vertx.currentContext; io.vertx.core.VertxOptions.setEventBusOptions; io.vertx.core.VertxOptions.setMetricsOptions; io.vertx.core.metrics.MetricsOptions.setFactory
vert.x,io.vertx.core.spi.metrics,MetricsContextTest,testHttpServerRequestEventLoop,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
vert.x,io.vertx.core.spi.metrics,MetricsContextTest,testHttpServerRequestWorker,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
vert.x,io.vertx.core.spi.metrics,MetricsContextTest,testHttpServerRequestPipelining,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 4
vert.x,io.vertx.core.spi.metrics,MetricsContextTest,testHttpServerRequestPipelining,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: io.vertx.core.http.HttpServer.requestHandler; io.vertx.core.Vertx.createHttpServer; io.vertx.core.VertxOptions.setMetricsOptions; io.vertx.core.Vertx.createHttpClient; io.vertx.core.spi.observability.HttpRequest.uri; io.vertx.core.metrics.MetricsOptions.setFactory; io.vertx.core.Vertx.setTimer; io.vertx.core.http.HttpClient.request; io.vertx.core.metrics.MetricsOptions.setEnabled; io.vertx.core.http.HttpServer.listen; io.vertx.core.http.HttpServerResponse.end; io.vertx.core.http.HttpClientOptions.setMaxPoolSize; io.vertx.core.http.HttpClientOptions.setPipelining; io.vertx.core.Vertx.runOnContext; io.vertx.core.http.HttpServerRequest.response
vert.x,io.vertx.core.spi.metrics,MetricsContextTest,testHttpServerWebSocketEventLoop,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
vert.x,io.vertx.core.spi.metrics,MetricsContextTest,testHttpServerWebSocketWorker,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
vert.x,io.vertx.core.spi.metrics,MetricsContextTest,testHttpClientRequestEventLoop,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
vert.x,io.vertx.core.spi.metrics,MetricsContextTest,testHttpClientRequestWorker,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
vert.x,io.vertx.core.spi.metrics,MetricsContextTest,testHttpClientWebSocketEventLoop,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
vert.x,io.vertx.core.spi.metrics,MetricsContextTest,testHttpClientWebSocketWorker,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
vert.x,io.vertx.core.spi.metrics,MetricsContextTest,testNetServerEventLoop,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
vert.x,io.vertx.core.spi.metrics,MetricsContextTest,testNetServerWorker,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
vert.x,io.vertx.core.spi.metrics,MetricsContextTest,testNetClientEventLoop,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
vert.x,io.vertx.core.spi.metrics,MetricsContextTest,testNetClientWorker,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
vert.x,io.vertx.core.spi.metrics,MetricsContextTest,testDatagramEventLoop,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
vert.x,io.vertx.core.spi.metrics,MetricsContextTest,testDatagramWorker,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
vert.x,io.vertx.core.spi.metrics,MetricsContextTest,testMessageHandler,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
vert.x,io.vertx.core.spi.metrics,MetricsContextTest,testMessageHandlerEventLoop,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
vert.x,io.vertx.core.spi.metrics,MetricsOptionsTest,testOptions,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
vert.x,io.vertx.core.spi.metrics,MetricsOptionsTest,testOptions,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: io.vertx.core.metrics.MetricsOptions.setEnabled; io.vertx.core.metrics.MetricsOptions.isEnabled
vert.x,io.vertx.core.spi.metrics,MetricsOptionsTest,testJsonOptions,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 4
vert.x,io.vertx.core.spi.metrics,MetricsOptionsTest,testJsonOptions,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: io.vertx.core.json.JsonObject.getString; io.vertx.core.metrics.MetricsOptions.isEnabled; io.vertx.core.json.JsonObject.put; io.vertx.core.json.JsonObject.getBoolean; io.vertx.core.metrics.MetricsOptions.toJson
vert.x,io.vertx.core.spi.metrics,MetricsOptionsTest,testMetricsFromServiceLoader,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
vert.x,io.vertx.core.spi.metrics,MetricsOptionsTest,testMetricsFromServiceLoader,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: io.vertx.core.metrics.MetricsOptions.setEnabled; io.vertx.core.impl.VertxInternal.metricsSPI; io.vertx.core.metrics.MetricsOptions.isEnabled; io.vertx.core.VertxOptions.setMetricsOptions
vert.x,io.vertx.core.spi.metrics,MetricsTest,testSendMessage,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
vert.x,io.vertx.core.spi.metrics,MetricsTest,testSendMessageInCluster,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
vert.x,io.vertx.core.spi.metrics,MetricsTest,testPublishMessageToSelf,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
vert.x,io.vertx.core.spi.metrics,MetricsTest,testPublishMessageToRemote,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
vert.x,io.vertx.core.spi.metrics,MetricsTest,testPublishMessageToCluster,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
vert.x,io.vertx.core.spi.metrics,MetricsTest,testReceiveSentMessageFromSelf,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
vert.x,io.vertx.core.spi.metrics,MetricsTest,testReceiveMessageSentFromRemote,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
vert.x,io.vertx.core.spi.metrics,MetricsTest,testReceivePublishedMessageFromSelf,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
vert.x,io.vertx.core.spi.metrics,MetricsTest,testReceiveMessagePublishedFromRemote,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
vert.x,io.vertx.core.spi.metrics,MetricsTest,testReplyMessageFromSelf,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
vert.x,io.vertx.core.spi.metrics,MetricsTest,testReplyMessageFromRemote,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
vert.x,io.vertx.core.spi.metrics,MetricsTest,testHandlerRegistration,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 5
vert.x,io.vertx.core.spi.metrics,MetricsTest,testHandlerRegistration,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: io.vertx.core.AsyncResult.succeeded; io.vertx.core.eventbus.MessageConsumer.unregister; io.vertx.core.eventbus.MessageConsumer.completion
vert.x,io.vertx.core.spi.metrics,MetricsTest,testClusterUnregistration,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
vert.x,io.vertx.core.spi.metrics,MetricsTest,testClusterUnregistration,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: io.vertx.core.eventbus.MessageConsumer.completion; io.vertx.core.Context.runOnContext
vert.x,io.vertx.core.spi.metrics,MetricsTest,testHandlerProcessMessage,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
vert.x,io.vertx.core.spi.metrics,MetricsTest,testHandlerProcessMessageFromRemote,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
vert.x,io.vertx.core.spi.metrics,MetricsTest,testHandlerMetricReply,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 17
vert.x,io.vertx.core.spi.metrics,MetricsTest,testBytesCodec,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 5
vert.x,io.vertx.core.spi.metrics,MetricsTest,testReplyFailureNoHandlers,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
vert.x,io.vertx.core.spi.metrics,MetricsTest,testReplyFailureRecipientFailure,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
vert.x,io.vertx.core.spi.metrics,MetricsTest,testReplyFailureRecipientFailure,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: io.vertx.core.eventbus.MessageConsumer.completion; io.vertx.core.eventbus.EventBus.request; io.vertx.core.eventbus.Message.fail; io.vertx.core.eventbus.Message.replyAddress
vert.x,io.vertx.core.spi.metrics,MetricsTest,testServerWebSocket,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
vert.x,io.vertx.core.spi.metrics,MetricsTest,testServerWebSocket,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: io.vertx.core.http.HttpServer.webSocketHandler; io.vertx.core.http.ServerWebSocket.handler; io.vertx.core.http.HttpServer.listen; io.vertx.core.http.ServerWebSocket.closeHandler; io.vertx.core.http.HttpClient.webSocket
vert.x,io.vertx.core.spi.metrics,MetricsTest,testServerWebSocketUpgrade,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 4
vert.x,io.vertx.core.spi.metrics,MetricsTest,testServerWebSocketUpgrade,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: io.vertx.core.http.HttpServer.requestHandler; io.vertx.core.http.HttpServer.listen; io.vertx.core.http.HttpServerRequest.toWebSocket; io.vertx.core.http.HttpClient.webSocket
vert.x,io.vertx.core.spi.metrics,MetricsTest,testWebSocket,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
vert.x,io.vertx.core.spi.metrics,MetricsTest,testWebSocket,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: io.vertx.core.http.ServerWebSocket.close; io.vertx.core.http.HttpServer.webSocketHandler; io.vertx.core.http.ServerWebSocket.handler; io.vertx.core.http.HttpServer.listen
vert.x,io.vertx.core.spi.metrics,MetricsTest,testHttpClientName,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
vert.x,io.vertx.core.spi.metrics,MetricsTest,testHttpClientName,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: io.vertx.core.http.HttpClientOptions.setMetricsName; io.vertx.core.http.HttpClient.close
vert.x,io.vertx.core.spi.metrics,MetricsTest,testHttpClientMetricsQueueLength,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 16
vert.x,io.vertx.core.spi.metrics,MetricsTest,testHttpClientMetricsQueueLength,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: io.vertx.core.http.HttpServer.requestHandler; io.vertx.core.http.HttpServer.listen; io.vertx.core.http.HttpClientOptions.setKeepAliveTimeout; io.vertx.core.http.HttpClient.request
vert.x,io.vertx.core.spi.metrics,MetricsTest,testHttpClientMetricsQueueClose,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 4
vert.x,io.vertx.core.spi.metrics,MetricsTest,testHttpClientMetricsQueueClose,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: io.vertx.core.http.HttpServer.requestHandler; io.vertx.core.http.HttpServer.listen; io.vertx.core.http.HttpClient.request
vert.x,io.vertx.core.spi.metrics,MetricsTest,testHttpClientConnectionCloseAfterRequestEnd,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
vert.x,io.vertx.core.spi.metrics,MetricsTest,testHttpClientConnectionCloseAfterRequestEnd,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: io.vertx.core.http.HttpClientRequest.connection; io.vertx.core.http.HttpServer.listen; io.vertx.core.Future.toCompletionStage; io.vertx.core.http.HttpClientRequest.send; io.vertx.core.http.HttpConnection.close; io.vertx.core.http.HttpClient.request
vert.x,io.vertx.core.spi.metrics,MetricsTest,testMulti,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
vert.x,io.vertx.core.spi.metrics,MetricsTest,testMulti,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: io.vertx.core.CompositeFuture.onSuccess; io.vertx.core.http.HttpServer.requestHandler; io.vertx.core.http.HttpServerResponse.end; io.vertx.core.http.HttpServerRequest.response; io.vertx.core.http.HttpClient.request
vert.x,io.vertx.core.spi.metrics,MetricsTest,testDatagram1,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
vert.x,io.vertx.core.spi.metrics,MetricsTest,testDatagram2,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
vert.x,io.vertx.core.spi.metrics,MetricsTest,testThreadPoolMetricsWithExecuteBlocking,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 10
vert.x,io.vertx.core.spi.metrics,MetricsTest,testThreadPoolMetricsWithExecuteBlocking,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: io.vertx.core.VertxOptions.getWorkerPoolSize; io.vertx.core.VertxOptions.getInternalBlockingPoolSize
vert.x,io.vertx.core.spi.metrics,MetricsTest,testThreadPoolMetricsWithInternalExecuteBlocking,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 11
vert.x,io.vertx.core.spi.metrics,MetricsTest,testThreadPoolMetricsWithInternalExecuteBlocking,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: io.vertx.core.VertxOptions.getWorkerPoolSize; io.vertx.core.VertxOptions.getInternalBlockingPoolSize
vert.x,io.vertx.core.spi.metrics,MetricsTest,testThreadPoolMetricsWithInternalExecuteBlocking,Exceptional handling,The tool detected the smell in this test method because the test uses try-catch block to assert/fail a check.
vert.x,io.vertx.core.spi.metrics,MetricsTest,testThreadPoolMetricsWithWorkerVerticle,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 11
vert.x,io.vertx.core.spi.metrics,MetricsTest,testThreadPoolMetricsWithWorkerVerticle,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: io.vertx.core.VertxOptions.getWorkerPoolSize; io.vertx.core.impl.VertxInternal.createWorkerContext; io.vertx.core.VertxOptions.getInternalBlockingPoolSize; io.vertx.core.impl.ContextInternal.runOnContext
vert.x,io.vertx.core.spi.metrics,MetricsTest,testThreadPoolMetricsWithNamedExecuteBlocking,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 8
vert.x,io.vertx.core.spi.metrics,MetricsTest,testThreadPoolMetricsWithNamedExecuteBlocking,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: io.vertx.core.metrics.MetricsOptions.setEnabled; io.vertx.core.Vertx.vertx; io.vertx.core.VertxOptions.setMetricsOptions; io.vertx.core.metrics.MetricsOptions.setFactory
vert.x,io.vertx.core.spi.metrics,MetricsTest,testWorkerPoolClose,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 11
vert.x,io.vertx.core.spi.metrics,MetricsTest,testInitialization,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 4
vert.x,io.vertx.core.spi.metrics,MetricsTest,testHTTP2ConnectionCloseBeforePrefaceIsReceived,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
vert.x,io.vertx.core.spi.metrics,MetricsTest,testHTTP2ConnectionCloseBeforePrefaceIsReceived,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: io.vertx.core.http.HttpServer.requestHandler; io.vertx.core.net.NetClientOptions.setTrustStoreOptions; io.vertx.core.Future.toCompletionStage; io.vertx.core.net.NetClientOptions.setUseAlpn; io.vertx.core.net.NetClientOptions.setSslEngineOptions; io.vertx.core.http.HttpServer.listen; io.vertx.core.net.NetClientOptions.setSsl
vert.x,io.vertx.core.spi.tracing,EventBusTracerTestBase,testEventBusSend,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 5
vert.x,io.vertx.core.spi.tracing,EventBusTracerTestBase,testEventBusSend,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: io.vertx.core.eventbus.MessageConsumer.completion; io.vertx.core.Vertx.currentContext; io.vertx.core.eventbus.Message.body; io.vertx.core.Vertx.eventBus; io.vertx.core.eventbus.EventBus.send; io.vertx.core.Vertx.runOnContext; io.vertx.core.impl.ContextInternal.localContextData; io.vertx.core.Vertx.getOrCreateContext
vert.x,io.vertx.core.spi.tracing,EventBusTracerTestBase,testEventBusSendNoConsumer,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
vert.x,io.vertx.core.spi.tracing,EventBusTracerTestBase,testEventBusSendNoConsumer,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: io.vertx.core.Vertx.eventBus; io.vertx.core.Context.runOnContext; io.vertx.core.eventbus.EventBus.send; io.vertx.core.impl.ContextInternal.localContextData; io.vertx.core.Vertx.getOrCreateContext
vert.x,io.vertx.core.spi.tracing,EventBusTracerTestBase,testEventBusRequestReply,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 7
vert.x,io.vertx.core.spi.tracing,EventBusTracerTestBase,testEventBusRequestReply,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: io.vertx.core.eventbus.MessageConsumer.completion; io.vertx.core.eventbus.Message.body; io.vertx.core.Vertx.eventBus; io.vertx.core.eventbus.Message.reply; io.vertx.core.Vertx.runOnContext; io.vertx.core.impl.ContextInternal.localContextData; io.vertx.core.Vertx.getOrCreateContext; io.vertx.core.eventbus.EventBus.request
vert.x,io.vertx.core.spi.tracing,EventBusTracerTestBase,testEventBusRequestReplyFailure,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
vert.x,io.vertx.core.spi.tracing,EventBusTracerTestBase,testEventBusRequestReplyFailure,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: io.vertx.core.eventbus.MessageConsumer.completion; io.vertx.core.eventbus.Message.fail; io.vertx.core.eventbus.Message.body; io.vertx.core.Vertx.eventBus; io.vertx.core.Context.runOnContext; io.vertx.core.impl.ContextInternal.localContextData; io.vertx.core.Vertx.getOrCreateContext; io.vertx.core.eventbus.EventBus.request
vert.x,io.vertx.core.spi.tracing,EventBusTracerTestBase,testEventBusRequestNoConsumer,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
vert.x,io.vertx.core.spi.tracing,EventBusTracerTestBase,testEventBusRequestNoConsumer,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: io.vertx.core.Vertx.eventBus; io.vertx.core.Context.runOnContext; io.vertx.core.impl.ContextInternal.localContextData; io.vertx.core.Vertx.getOrCreateContext; io.vertx.core.eventbus.EventBus.request
vert.x,io.vertx.core.spi.tracing,EventBusTracerTestBase,testEventBusRequestTimeout,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
vert.x,io.vertx.core.spi.tracing,EventBusTracerTestBase,testEventBusRequestTimeout,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: io.vertx.core.eventbus.MessageConsumer.completion; io.vertx.core.eventbus.EventBus.request; io.vertx.core.Vertx.eventBus; io.vertx.core.Context.runOnContext; io.vertx.core.eventbus.DeliveryOptions.setSendTimeout; io.vertx.core.impl.ContextInternal.localContextData; io.vertx.core.Vertx.getOrCreateContext
vert.x,io.vertx.core.spi.tracing,EventBusTracerTestBase,testEventBusRequestReplyReply,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 8
vert.x,io.vertx.core.spi.tracing,EventBusTracerTestBase,testEventBusRequestReplyReply,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: io.vertx.core.eventbus.MessageConsumer.completion; io.vertx.core.eventbus.Message.body; io.vertx.core.Vertx.eventBus; io.vertx.core.Vertx.runOnContext; io.vertx.core.impl.ContextInternal.localContextData; io.vertx.core.eventbus.Message.replyAndRequest; io.vertx.core.Vertx.getOrCreateContext; io.vertx.core.eventbus.EventBus.request
vert.x,io.vertx.core.spi.tracing,EventBusTracingTestBase,testEventBusSendPropagate,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
vert.x,io.vertx.core.spi.tracing,EventBusTracingTestBase,testEventBusSendIgnore,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
vert.x,io.vertx.core.spi.tracing,EventBusTracingTestBase,testEventBusSendAlways,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
vert.x,io.vertx.core.spi.tracing,EventBusTracingTestBase,testEventBusPublishProgagate,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
vert.x,io.vertx.core.spi.tracing,EventBusTracingTestBase,testEventBusPublishIgnore,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
vert.x,io.vertx.core.spi.tracing,EventBusTracingTestBase,testEventBusPublishAlways,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
vert.x,io.vertx.core.spi.tracing,EventBusTracingTestBase,testEventBusRequestReplyPropagate,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
vert.x,io.vertx.core.spi.tracing,EventBusTracingTestBase,testEventBusRequestReplyIgnore,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
vert.x,io.vertx.core.spi.tracing,EventBusTracingTestBase,testEventBusRequestReplyAlways,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
vert.x,io.vertx.core.spi.tracing,EventBusTracingTestBase,testEventBusRequestReplyFailurePropagate,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
vert.x,io.vertx.core.spi.tracing,EventBusTracingTestBase,testEventBusRequestReplyFailureIgnore,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
vert.x,io.vertx.core.spi.tracing,EventBusTracingTestBase,testEventBusRequestReplyFailureAlways,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
vert.x,io.vertx.core.spi.tracing,Http2TracerTest,testTracingWorksAfterUpgrading,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
vert.x,io.vertx.core.spi.tracing,Http2TracerTest,testTracingWorksAfterUpgrading,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: io.vertx.core.http.HttpClientOptions.setTracingPolicy; io.vertx.core.http.HttpClientOptions.setProtocolVersion
vert.x,io.vertx.core.spi.tracing,HttpTracerTestBase,testHttpServer,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 12
vert.x,io.vertx.core.spi.tracing,HttpTracerTestBase,testHttpServer,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: io.vertx.core.Context.getLocal; io.vertx.core.Context.removeLocal; io.vertx.core.Context.putLocal
vert.x,io.vertx.core.spi.tracing,HttpTracerTestBase,testHttpServerError,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 8
